code,name,std_price,set_date,type,type_detail,set_amount,risk_grade,risk_grade_txt,company_name
KR5101894198,한국투자퇴직연금엄브렐러LCF인덱스20증권전환형자투자신탁 1(채권혼합),1002.54,20090610,채권혼합,국내혼합형,0,5,낮은 위험,한국투자신탁운용
K55213B23560,한화공모주플러스증권투자신탁(채권혼합),1103.96,20150506,채권혼합,국내혼합형,198,5,낮은 위험,한화자산운용
K55104BT9762,브이아이실적포커스30증권투자신탁1[채권혼합]A-E,1219.59,20171127,채권혼합,국내혼합형,2,4,보통 위험,브이아이자산운용
K55244D55829,웰컴베스트공모주10증권투자신탁제1호[채권혼합]S-P1,1051.83,20210219,채권혼합,국내혼합형,1,5,낮은 위험,웰컴자산운용
K55216DI5766,DB크레딧알파증권투자신탁 1[채권혼합]종류C-E,1014.86,20210719,채권혼합,국내혼합형,0,4,보통 위험,디비자산운용
K55232B68144,NH-Amundi성장중소형주40증권자투자신탁[채권혼합],1303.99,20150918,채권혼합,국내혼합형,14,4,보통 위험,엔에이치아문디자산운용
KR5206536603,키움퇴직연금20증권자투자신탁B- 1[채권혼합],1084.25,20060103,채권혼합,국내혼합형,10,5,낮은 위험,키움투자자산운용
KR5210540336,신한퇴직연금2005증권자투자신탁[채권혼합](종류),1070.75,20060116,채권알파,국내혼합형,1,5,낮은 위험,신한자산운용
K55234B74734,IBK단기국공채업코리아20증권자투자신탁[채권혼합],1145.02,20151005,채권혼합,국내혼합형,45,5,낮은 위험,아이비케이자산운용
KR5306763123,다올퇴직연금40증권자투자신탁[채권혼합](운),1036.69,20071121,채권혼합,국내혼합형,185,4,보통 위험,다올자산운용
K55210CY1010,신한삼성전자알파증권자투자신탁 1[채권혼합](종류C-r),1144.38,20200210,채권혼합,국내혼합형,164,5,낮은 위험,신한자산운용
KR5210939363,신한퇴직연금TopsValue40증권자투자신탁[채권혼합](종류),1251.01,20091019,채권혼합,국내혼합형,64,4,보통 위험,신한자산운용
K55209B98560,신영밸류고배당20증권자투자신탁(채권혼합)Ce형,1076.64,20160419,채권혼합,국내혼합형,3,4,보통 위험,신영자산운용
K55301BV2574,미래에셋퇴직플랜G증권자투자신탁 1(채권혼합) 종류C,1024.04,20060303,채권혼합,국내혼합형,11,5,낮은 위험,미래에셋자산운용
K55305D49250,유경플레인바닐라자산배분증권자투자신탁(채권혼합)ClassS-P,1212.53,20200529,채권혼합,국내혼합형,1,4,보통 위험,유경피에스지자산운용
K55305D49235,유경플레인바닐라자산배분증권자투자신탁(채권혼합)ClassF,1204.82,20200622,채권혼합,국내혼합형,2,4,보통 위험,유경피에스지자산운용
K55207DS1970,교보악사플랫폼투게더증권투자신탁[채권혼합]ClassC-I,1013.66,20220602,채권혼합,국내혼합형,2,4,보통 위험,교보악사자산운용
K55301B35419,미래에셋퇴직연금베스트펀드컬렉션20증권자투자신탁 1 (채권혼합-재간접형),1017.21,20151019,채권혼합,국내혼합형,18,5,낮은 위험,미래에셋자산운용
K55234BX7912,IBK퇴직연금인덱스50증권자투자신탁[채권혼합]종류C-e,1149.87,20171211,채권혼합,국내혼합형,40,5,낮은 위험,아이비케이자산운용
K55306B85165,다올공모주10증권투자신탁[채권혼합]종류A,1242.68,20151116,채권혼합,국내혼합형,114,5,낮은 위험,다올자산운용
K55234B34449,IBK중소형주코리아10증권자투자신탁[채권혼합]C,1103.23,20150601,채권알파,국내혼합형,1,5,낮은 위험,아이비케이자산운용
KR5301AC9047,미래에셋소비성장30증권자투자신탁 1(채권혼합)종류A,1148.79,20120924,채권혼합,국내혼합형,0,4,보통 위험,미래에셋자산운용
K55212C08272,파인만퇴직연금그로쓰안정40증권자투자신탁 1(채권혼합)종류C-e,1133.80,20171210,채권혼합,국내혼합형,1,3,다소 높은 위험,파인만자산운용
K55223BA4984,KB액티브배당40증권자투자신탁(채권혼합)A클래스,1225.88,20160617,채권혼합,국내혼합형,0,4,보통 위험,케이비자산운용
K55244C06063,웰컴비트(BiT)플러스공모주증권투자신탁[채권혼합] Class C-F,1302.87,20171213,채권혼합,국내혼합형,40,5,낮은 위험,웰컴자산운용
KR5102AV7767,하나공모주&지배구조증권자투자신탁[채권혼합]ClassC-P,1273.68,20141031,채권혼합,국내혼합형,4,5,낮은 위험,하나자산운용
K55240DJ8918,BNK공모주하이일드증권투자신탁 1(채권혼합)ClassA-e,1019.86,20210607,하이일드혼합,국내혼합형,9,4,보통 위험,비엔케이자산운용
KR5368263772,하이퇴직연금40증권자투자신탁 1(채권혼합),1191.45,20100507,채권혼합,국내혼합형,47,4,보통 위험,하이자산운용
K55306DZ2599,다올연금운용을위한OCIO증권자투자신탁[채권혼합]종류CF,1080.09,20221215,채권혼합,국내혼합형,6,4,보통 위험,다올자산운용
K55306BL1029,다올밸류30증권투자신탁[채권혼합]종류Ae,1200.56,20170206,채권혼합,국내혼합형,2,4,보통 위험,다올자산운용
KR5210AQ0735,신한좋은아침희망소득공제장기50증권전환형자투자신탁[채권혼합](종류C-e),1126.14,20140404,채권혼합,국내혼합형,9,4,보통 위험,신한자산운용
K55244D97821,웰컴비트(BiT)플러스공모주증권투자신탁제2호[채권혼합]A,1040.44,20201123,채권혼합,국내혼합형,54,4,보통 위험,웰컴자산운용
K55311D54126,플러스코리아IT테크30증권투자신탁 1(채권혼합)종류C-P2e(퇴직연금),1096.34,20201005,채권혼합,국내혼합형,0,4,보통 위험,플러스자산운용
KR5363AP6415,트러스톤다이나믹코리아30퇴직연금증권자투자신탁[채권혼합]C클래스,1057.02,20140317,채권혼합,국내혼합형,17,4,보통 위험,트러스톤자산운용
K55228B34037,우리공모주10증권투자신탁[채권혼합](운용),1003.17,20150529,채권알파,국내혼합형,198,5,낮은 위험,우리자산운용
KR5306AV5625,다올배당플러스찬스증권투자신탁[채권혼합]종류C,1270.75,20140915,채권혼합,국내혼합형,122,4,보통 위험,다올자산운용
KR5240AY4533,BNK튼튼배당10증권자투자신탁 1(채권혼합) Class A-e,1147.82,20150121,채권알파,국내혼합형,0,5,낮은 위험,비엔케이자산운용
K55213DD7380,한화그린히어로증권자투자신탁(채권혼합)C-RPe(퇴직연금),1048.90,20211021,채권혼합,국내혼합형,1,4,보통 위험,한화자산운용
K55244DP1416,웰컴공모주하이일드리츠증권투자신탁[채권혼합]A-E,1061.73,20211130,하이일드혼합,국내혼합형,2,4,보통 위험,웰컴자산운용
KR5307AV7174,유리트리플알파퇴직연금증권자투자신탁[채권혼합]_ClassC,1068.50,20141203,채권혼합,국내혼합형,43,3,다소 높은 위험,유리자산운용
K55301B35849,미래에셋가치주포커스40증권자투자신탁 1(채권혼합)종류C-P,1245.91,20150602,채권혼합,국내혼합형,4,4,보통 위험,미래에셋자산운용
K55105B05250,삼성퇴직연금밸류플러스40증권자투자신탁 1[채권혼합],1157.88,20150416,채권혼합,국내혼합형,1,4,보통 위험,삼성자산운용
KR5224AQ6777,흥국공모주하이일드증권투자신탁[채권혼합]A,1086.79,20140421,하이일드혼합,국내혼합형,321,5,낮은 위험,흥국자산운용
KR5236AY3002,한국밸류10년투자배당증권투자신탁(채권혼합)종류C-W,1162.22,20150213,채권혼합,국내혼합형,0,5,낮은 위험,한국투자밸류자산운용
KR5203539725,대신퇴직연금40대표기업증권자투자신탁[채권혼합],1117.60,20060113,채권혼합,국내혼합형,43,4,보통 위험,대신자산운용
K55206DD3123,키움차세대모빌리티30증권자투자신탁 1[채권혼합]A-e,1003.11,20210204,채권혼합,국내혼합형,1,4,보통 위험,키움투자자산운용
KR5107AV0411,우리공모주채움증권자투자신탁 1(채권혼합)ClassA,1115.46,20140901,채권알파,국내혼합형,0,5,낮은 위험,우리자산운용
K55234B37319,IBK공모주채움증권투자신탁 1[채권혼합] C-P,1231.80,20150612,채권알파,국내혼합형,82,5,낮은 위험,아이비케이자산운용
K55244D86386,웰컴공모주하이일드증권투자신탁2[채권혼합]A,1233.25,20200820,하이일드혼합,국내혼합형,246,5,낮은 위험,웰컴자산운용
K55368B00388,하이공모주플러스증권투자신탁 1(채권혼합)C,1248.35,20150306,채권혼합,국내혼합형,342,5,낮은 위험,하이자산운용
K55213DD7372,한화그린히어로증권자투자신탁(채권혼합)C-RP(퇴직연금),1003.74,20211108,채권혼합,국내혼합형,1,4,보통 위험,한화자산운용
KR5105533701,삼성퇴직연금액티브배당40증권자투자신탁 1(DB)[채권혼합],1203.94,20060124,채권혼합,국내혼합형,5,4,보통 위험,삼성자산운용
KR5105536563,삼성퇴직연금패시브배당안정40증권모투자신탁[채권혼합],1180.18,20060103,채권혼합,국내혼합형,224,5,낮은 위험,삼성자산운용
KR5210AQ0727,신한좋은아침희망소득공제장기50증권전환형자투자신탁[채권혼합](종류C1),1171.57,20140317,채권혼합,국내혼합형,21,4,보통 위험,신한자산운용
K55240B33976,BNK공모주플러스10증권투자신탁 1(채권혼합) Class A-e,1169.64,20150807,채권알파,국내혼합형,6,5,낮은 위험,비엔케이자산운용
K55203EA7053,대신하이일드공모주알파증권투자신탁[채권혼합]종류C-Pe,1003.77,20240430,하이일드혼합,국내혼합형,10,4,보통 위험,대신자산운용
KR5212AV3144,파인만스타공모주증권투자신탁(채권혼합)종류A,1271.43,20141001,채권혼합,국내혼합형,43,4,보통 위험,파인만자산운용
KR5203AP9116,대신공모주30증권자투자신탁 1[채권혼합](운용),1143.26,20141218,채권혼합,국내혼합형,89,5,낮은 위험,대신자산운용
K55233BB2993,칸서스튼튼채권탄탄공모주증권투자신탁 1(채권혼합)ClassC-p,1075.28,20160517,채권혼합,국내혼합형,29,5,낮은 위험,칸서스자산운용
K55210BU1742,신한퇴직연금명품펀드셀렉션20증권자투자신탁[채권혼합-재간접형](종류C1),1092.79,20160405,채권혼합,국내혼합형,0,4,보통 위험,신한자산운용
K55203D10366,대신공모주30증권자투자신탁 1[채권혼합]ClassC-P2,1099.75,20200810,채권혼합,국내혼합형,1,5,낮은 위험,대신자산운용
K55234B68249,IBK공모주채움증권투자신탁 1[채권혼합] C-R,1243.93,20151104,채권알파,국내혼합형,15,5,낮은 위험,아이비케이자산운용
K55101BV9704,한국투자퇴직연금롱텀밸류10증권자투자신탁 1(채권혼합)(C),1008.52,20060404,채권알파,국내혼합형,14,5,낮은 위험,한국투자신탁운용
KR5105639870,삼성배당플러스30증권자투자신탁 1[채권혼합],1112.94,20070110,채권혼합,국내혼합형,12,5,낮은 위험,삼성자산운용
KR5107AV0403,우리공모주채움증권자투자신탁 1(채권혼합),1108.37,20140828,채권알파,국내혼합형,9,5,낮은 위험,우리자산운용
KR5363AG1235,트러스톤재형다이나믹코리아30증권자투자신탁[채권혼합],1056.17,20130306,채권혼합,국내혼합형,1,5,낮은 위험,트러스톤자산운용
K55234BW7806,IBK퇴직연금액티브30증권자투자신탁[채권혼합]종류Ce,1116.89,20170919,채권혼합,국내혼합형,5,5,낮은 위험,아이비케이자산운용
KR5210A71175,신한퇴직연금줌인밸류40증권자투자신탁[채권혼합](종류C1),1237.58,20060105,채권혼합,국내혼합형,135,4,보통 위험,신한자산운용
K55210CY1002,신한삼성전자알파증권자투자신탁 1[채권혼합](종류C-pe),1149.41,20200212,채권혼합,국내혼합형,92,5,낮은 위험,신한자산운용
K55364BF5266,에셋플러스코리아리치투게더30증권자투자신탁 1[채권혼합]종류Ce,1052.46,20160727,채권혼합,국내혼합형,0,5,낮은 위험,에셋플러스자산운용
KR5107273645,우리하이플러스채권증권자투자신탁2(채권)ClassC,1017.10,20100608,채권알파,국내혼합형,1,6,매우 낮은 위험,우리자산운용
KR5232534614,NH-Amundi퇴직연금4050증권자투자신탁 1[채권혼합],1112.65,20060109,채권혼합,국내혼합형,5,5,낮은 위험,엔에이치아문디자산운용
K55229DK5254,이스트스프링공모주올스타증권투자신탁[채권혼합-재간접형]클래스C-E,1072.18,20210802,채권혼합,국내혼합형,1,5,낮은 위험,이스트스프링자산운용
K55311D53722,플러스코리아IT테크30증권투자신탁 1(채권혼합)종류A,1107.37,20200709,채권혼합,국내혼합형,17,4,보통 위험,플러스자산운용
K55310DG8221,코레이트하이일드공모주플러스증권투자신탁[채권혼합]_S-P2,1218.22,20210413,하이일드혼합,국내혼합형,3,4,보통 위험,코레이트자산운용
KR5240AY4616,BNK튼튼배당10증권자투자신탁 1(채권혼합) Class S,1090.34,20150216,채권알파,국내혼합형,0,4,보통 위험,비엔케이자산운용
KR5240AY4525,BNK튼튼배당10증권자투자신탁 1(채권혼합) Class A,1094.17,20150114,채권알파,국내혼합형,3,5,낮은 위험,비엔케이자산운용
KR5215207121,OK후순위채주식D2- 1,11253.91,20000419,하이일드혼합,국내혼합형,0,3,다소 높은 위험,미래에셋자산운용
K55210CI0426,신한스노우볼인컴증권투자신탁[채권혼합](종류C-r),1152.22,20181228,채권혼합,국내혼합형,15,3,다소 높은 위험,신한자산운용
KRM105AP3481,삼성인덱스프리미엄30[채권혼합]S클래스,970.68,20140423,채권혼합,국내혼합형,0,4,보통 위험,삼성자산운용
K55229BF9875,이스트스프링공모주올스타증권투자신탁[채권혼합-재간접형]클래스C,1314.57,20160905,채권혼합,국내혼합형,3,5,낮은 위험,이스트스프링자산운용
KR5206AW6318,키움단기국공채플러스공모주증권투자신탁 1[채권혼합],1000.00,20150223,채권혼합,국내혼합형,22,5,낮은 위험,키움투자자산운용
K55216B63452,DB신성장포커스30증권자투자신탁[채권혼합]C&#47;C,1055.81,20150918,채권혼합,국내혼합형,0,5,낮은 위험,디비자산운용
KR5363AA5604,트러스톤공모주알파증권투자신탁[채권혼합]A클래스,1185.50,20120611,채권혼합,국내혼합형,21,5,낮은 위험,트러스톤자산운용
K55223B91491,KB퇴직연금성장40증권자투자신탁(채권혼합) C 클래스,1265.76,20100817,채권혼합,국내혼합형,153,4,보통 위험,케이비자산운용
K55223BH3617,KBKBSTAR 헬스케어채권혼합증권상장지수투자신탁(채권혼합),11482.99,20160922,채권혼합,국내혼합형,121,4,보통 위험,케이비자산운용
K55214BH1208,유진챔피언공모주&배당주30증권투자신탁(채권혼합)ClassC-P2,1147.81,20200818,채권혼합,국내혼합형,2,5,낮은 위험,유진자산운용
KR5210AW7591,신한단기국공채공모주증권투자신탁[채권혼합](종류C-i),1070.47,20160726,채권알파,국내혼합형,3,5,낮은 위험,신한자산운용
K55311D54100,플러스코리아IT테크30증권투자신탁 1(채권혼합)종류C-P2(퇴직연금),1090.30,20201006,채권혼합,국내혼합형,2,4,보통 위험,플러스자산운용
K55210BB8336,신한공모주&밴드트레이딩30증권자투자신탁[채권혼합](종류A-e),1181.79,20160519,채권혼합,국내혼합형,60,4,보통 위험,신한자산운용
KR5102AT4644,하나공모주&지배구조증권자투자신탁[채권혼합]ClassA,1285.91,20140714,채권혼합,국내혼합형,44,5,낮은 위험,하나자산운용
K55223AZ8599,KB밸류초이스30증권투자신탁(채권혼합)C-P클래스,1295.56,20150422,채권혼합,국내혼합형,6,4,보통 위험,케이비자산운용
K55303BT4184,마이다스퇴직연금거북이40증권자투자신탁 1(채권혼합)C,1211.88,20120305,채권혼합,국내혼합형,35,5,낮은 위험,마이다스에셋자산운용
K55306CR0784,다올공모주하이일드증권투자신탁[채권혼합]종류S-P,1102.31,20190607,하이일드혼합,국내혼합형,3,5,낮은 위험,다올자산운용
KR5301543157,미래에셋퇴직플랜G20증권자투자신탁 1(채권혼합),1031.46,20060127,채권혼합,국내혼합형,29,4,보통 위험,미래에셋자산운용
KR5214AN3779,유진챔피언배당주증권자투자신탁(채권혼합) Class C-E,1158.78,20140902,채권혼합,국내혼합형,3,5,낮은 위험,유진자산운용
K55232BX7492,NH-Amundi성장중소형주20증권자투자신탁[채권혼합]ClassC-P2e(퇴직연금),1151.56,20171220,채권혼합,국내혼합형,12,5,낮은 위험,엔에이치아문디자산운용
KR5104796507,브이아이퇴직연금굿초이스40증권자투자신탁1[채권혼합],1316.33,20080218,채권혼합,국내혼합형,59,4,보통 위험,브이아이자산운용
K55213BV5301,한화100세시대퇴직연금코리아레전드증권자투자신탁(채권혼합)종류C,1006.60,20111201,채권혼합,국내혼합형,1,4,보통 위험,한화자산운용
K55234BW7897,IBK퇴직연금액티브40증권자투자신탁[채권혼합]종류C,1247.96,20060127,채권혼합,국내혼합형,69,5,낮은 위험,아이비케이자산운용
KR5223AE4264,KB밸류포커스30증권자투자신탁(채권혼합)A-E클래스,1087.16,20121218,채권혼합,국내혼합형,11,4,보통 위험,케이비자산운용
KRM301972860,미래에셋고배당포커스30증권자투자회사2(채권혼합)종류C5,1019.87,20010316,채권혼합,국내혼합형,22,5,낮은 위험,미래에셋자산운용
K55223BV4567,KB퇴직연금배당30증권K-1자투자신탁(채권혼합)C,1081.76,20060105,채권혼합,국내혼합형,17,5,낮은 위험,케이비자산운용
KR5101540783,한국투자퇴직연금LCF40-50증권자투자신탁 1(채권혼합),1031.29,20060118,채권혼합,국내혼합형,4,5,낮은 위험,한국투자신탁운용
KR5215203476,OK후순위채주식D2- 2,11037.05,20000421,하이일드혼합,국내혼합형,0,3,다소 높은 위험,미래에셋자산운용
K55234BX8845,IBK퇴직연금삼성그룹40증권자투자신탁[채권혼합]종류C-e,1124.58,20171211,채권혼합,국내혼합형,59,5,낮은 위험,아이비케이자산운용
KR5223AE4256,KB밸류포커스30증권자투자신탁(채권혼합)A클래스,1082.52,20121218,채권혼합,국내혼합형,49,4,보통 위험,케이비자산운용
K55223DY7284,KB한국리츠인프라40증권자투자신탁(채권혼합)C-Pe,1078.40,20221128,채권혼합,국내혼합형,0,4,보통 위험,케이비자산운용
KR5209540081,신영퇴직연금채권20증권자투자신탁(채권혼합),1064.58,20060116,채권혼합,국내혼합형,42,5,낮은 위험,신영자산운용
K55203BB7188,대신공모주30증권자투자신탁3[채권혼합]Class A,1121.88,20160328,채권혼합,국내혼합형,1,4,보통 위험,대신자산운용
K55239B22658,현대인베스트먼트하이킥중소형증권투자신탁 1(채권혼합)C-P1,1091.67,20150507,채권혼합,국내혼합형,3,4,보통 위험,현대인베스트먼트자산운용
KR5210AW7575,신한단기국공채공모주증권자투자신탁[채권혼합](종류C1),1118.99,20160229,채권알파,국내혼합형,58,5,낮은 위험,신한자산운용
K55306B31862,다올VIP밸류30증권자투자신탁[채권혼합](운),1221.86,20150529,채권혼합,국내혼합형,1,4,보통 위험,다올자산운용
K55240DJ8991,BNK공모주하이일드증권투자신탁 1(채권혼합)ClassC-P2,1035.01,20210621,하이일드혼합,국내혼합형,0,4,보통 위험,비엔케이자산운용
K55234B88833,IBK단기국공채공모주증권자투자신탁 2[채권혼합],1227.77,20151127,채권혼합,국내혼합형,4,5,낮은 위험,아이비케이자산운용
KR5223513734,KB자수성가장기주택마련40증권자투자신탁(채권혼합),1226.13,20050930,채권혼합,국내혼합형,9,4,보통 위험,케이비자산운용
K55236BU4274,한국밸류10년투자퇴직연금배당증권투자신탁(채권혼합)(C),1092.07,20141224,채권혼합,국내혼합형,450,4,보통 위험,한국투자밸류자산운용
KR5301AL7362,미래에셋퇴직연금고배당포커스40증권자투자신탁 1(채권혼합)종류C,1077.45,20140715,채권혼합,국내혼합형,133,4,보통 위험,미래에셋자산운용
K55232BX9027,NH-Amundi성장중소형주20증권자투자신탁[채권혼합]ClassS-P1(연금저축),1178.09,20200925,채권혼합,국내혼합형,0,5,낮은 위험,엔에이치아문디자산운용
K55239CD6805,현대인베스트먼트공모주하이일드증권투자신탁 1(채권혼합)P2-e,1181.28,20190411,하이일드혼합,국내혼합형,12,5,낮은 위험,현대인베스트먼트자산운용
KR5223AP0194,KB밸류포커스30증권자투자신탁(채권혼합)S클래스,1088.23,20140423,채권혼합,국내혼합형,1,4,보통 위험,케이비자산운용
KR5234AK7407,IBK퇴직연금밸류40증권자투자신탁[채권혼합],1226.59,20140507,채권혼합,국내혼합형,21,4,보통 위험,아이비케이자산운용
K55209B98511,신영밸류고배당20증권자투자신탁(채권혼합)A형,1078.98,20160412,채권혼합,국내혼합형,1,4,보통 위험,신영자산운용
KR5102644329,하나라이프플랜퇴직연금증권자투자신탁5[채권혼합],1112.39,20070124,채권혼합,국내혼합형,9,4,보통 위험,하나자산운용
KR5306AV5641,다올배당플러스찬스증권투자신탁[채권혼합]종류Ce,1275.01,20140915,채권혼합,국내혼합형,3,4,보통 위험,다올자산운용
K55213DD7364,한화그린히어로증권자투자신탁(채권혼합)C-Pe(연금저축),1156.44,20210512,채권혼합,국내혼합형,1,4,보통 위험,한화자산운용
K55210BB8328,신한공모주&밴드트레이딩30증권자투자신탁[채권혼합](종류A1),1180.49,20160330,채권혼합,국내혼합형,354,4,보통 위험,신한자산운용
KR5301AG0760,미래에셋재형소비성장증권자투자신탁 1(채권혼합),983.52,20130306,채권혼합,국내혼합형,0,4,보통 위험,미래에셋자산운용
KR5236AS4826,한국밸류10년투자증권투자신탁 1(채권혼합)종류C-E,1250.41,20140528,채권혼합,국내혼합형,37,5,낮은 위험,한국투자밸류자산운용
K55209B87696,신영고배당30증권투자신탁(채권혼합)A형,1152.46,20151111,채권혼합,국내혼합형,48,5,낮은 위험,신영자산운용
KR5234AP3005,IBKKOSPI200인덱스30증권자투자신탁[채권혼합]A,1202.43,20140320,채권혼합,국내혼합형,16,4,보통 위험,아이비케이자산운용
K55244CC9712,웰컴비트(BiT)플러스공모주증권투자신탁[채권혼합] class S-P1,1195.67,20180731,채권혼합,국내혼합형,1,5,낮은 위험,웰컴자산운용
K55210DB5132,신한공모주&밴드트레이딩30증권자투자신탁3[채권혼합](종류C-e),1052.36,20201105,채권혼합,국내혼합형,0,4,보통 위험,신한자산운용
KR5105AA4477,삼성퇴직연금코리아중소형40증권자투자신탁 1[채권혼합],1223.14,20120516,채권혼합,국내혼합형,"1,176",4,보통 위험,삼성자산운용
K55305D49268,유경플레인바닐라자산배분증권자투자신탁(채권혼합)ClassS-R,1207.46,20200603,채권혼합,국내혼합형,6,4,보통 위험,유경피에스지자산운용
K55234B37301,IBK공모주채움증권투자신탁 1[채권혼합] C,1245.91,20121029,채권알파,국내혼합형,128,5,낮은 위험,아이비케이자산운용
K55239BT6006,현대인베스트먼트하이킥중소형증권투자신탁 1(채권혼합)P1-e,1092.87,20180202,채권혼합,국내혼합형,3,4,보통 위험,현대인베스트먼트자산운용
KR5236AP7483,한국밸류10년투자증권투자신탁 1(채권혼합)종류S,1262.98,20140422,채권혼합,국내혼합형,4,5,낮은 위험,한국투자밸류자산운용
K55216B63502,DB신성장포커스30증권자투자신탁[채권혼합]_C&#47;C-E,1068.71,20150918,채권혼합,국내혼합형,0,5,낮은 위험,디비자산운용
K55306B53163,다올공모주하이일드증권투자신탁[채권혼합]종류CW,1127.87,20150706,하이일드혼합,국내혼합형,127,5,낮은 위험,다올자산운용
K55301BA3627,미래에셋스마트롱숏30증권자투자신탁2(채권혼합)종류A-e,1249.77,20160226,채권혼합,국내혼합형,2,5,낮은 위험,미래에셋자산운용
KR5363AM5204,트러스톤장기성장40퇴직연금증권자투자신탁[채권혼합]C클래스,1229.71,20100715,채권혼합,국내혼합형,261,5,낮은 위험,트러스톤자산운용
KR5363A00262,트러스톤장기성장30증권자투자신탁[채권혼합](운용),1176.03,20110419,채권혼합,국내혼합형,5,5,낮은 위험,트러스톤자산운용
K55210CI0400,신한스노우볼인컴증권투자신탁[채권혼합](종류C-p),1150.04,20181227,채권혼합,국내혼합형,2,3,다소 높은 위험,신한자산운용
K55301B40104,미래에셋가치주포커스40증권자투자신탁 1(채권혼합)종류C-Pe,1326.34,20150622,채권혼합,국내혼합형,6,4,보통 위험,미래에셋자산운용
K55301C22480,미래에셋퇴직플랜20증권자투자신탁 1(채권혼합)종류C,1037.37,20060102,채권혼합,국내혼합형,13,5,낮은 위험,미래에셋자산운용
K55232BW6479,NH-Amundi농촌사랑고배당30적립증권자투자신탁[채권혼합]ClassC-P1e(연금저축),1098.45,20200408,채권혼합,국내혼합형,0,5,낮은 위험,엔에이치아문디자산운용
K55303BU3803,마이다스단기국공채공모주증권투자신탁 1(채권혼합)C-Pe2,1149.34,20180703,채권혼합,국내혼합형,96,5,낮은 위험,마이다스에셋자산운용
K55224C76936,흥국멀티플레이30공모주증권자투자신탁[채권혼합]C-pe,1055.02,20180419,채권혼합,국내혼합형,12,5,낮은 위험,흥국자산운용
KR5206361499,키움프런티어장기주택마련증권투자신탁[채권혼합],1192.97,20030217,채권혼합,국내혼합형,68,5,낮은 위험,키움투자자산운용
K55232B81675,NH-Amundi성장중소형주10증권자투자신탁[채권혼합],1069.35,20160310,채권알파,국내혼합형,0,5,낮은 위험,엔에이치아문디자산운용
K55212DA9810,파인만스타공모주증권투자신탁(채권혼합)종류C-p,1174.11,20200916,채권혼합,국내혼합형,1,4,보통 위험,파인만자산운용
K55239D76734,현대인베스트먼트단기알파증권자투자신탁2(채권)S,1033.89,20200903,채권혼합,국내혼합형,0,4,보통 위험,현대인베스트먼트자산운용
K55301CO4891,미래에셋밸런스알파플러스증권자투자신탁(채권혼합)종류A-e,1078.06,20190522,채권혼합,국내혼합형,4,5,낮은 위험,미래에셋자산운용
K55301BV3127,미래에셋라이프사이클6070연금증권전환형자투자신탁 1(채권혼합)종류C-e,1017.00,20170922,채권혼합,국내혼합형,2,5,낮은 위험,미래에셋자산운용
KRM207673430,교보악사완전소중한증권자투자회사K-1(채권혼합),964.87,20070406,채권혼합,국내혼합형,2,5,낮은 위험,교보악사자산운용
K55207BE2547,교보악사안정30증권자투자신탁 1[채권혼합]ClassC-E,1094.21,20160706,채권혼합,국내혼합형,0,5,낮은 위험,교보악사자산운용
KR5223281514,KB연금성장주50증권전환형자투자신탁(채권혼합)(운용),1370.51,20100709,채권혼합,국내혼합형,83,4,보통 위험,케이비자산운용
K55214BH1141,유진챔피언공모주&배당주30증권투자신탁(채권혼합)ClassA,1250.39,20161130,채권혼합,국내혼합형,25,5,낮은 위험,유진자산운용
KR5301972695,미래에셋고배당포커스30증권자투자신탁 1(채권혼합)종류C4,1235.04,20011011,채권혼합,국내혼합형,58,5,낮은 위험,미래에셋자산운용
K55206B09274,키움단기국공채코어밸류20증권자투자신탁 1[채권혼합]C-e,1098.19,20150414,채권혼합,국내혼합형,5,5,낮은 위험,키움투자자산운용
K55206B62232,키움공모주스마트채움플러스증권투자신탁 1[채권혼합]A-e,1073.97,20210315,채권혼합,국내혼합형,0,5,낮은 위험,키움투자자산운용
K55207BQ4952,교보악사퇴직연금파워인덱스증권자투자신탁(채권혼합)(운용),1010.15,20170602,채권혼합,국내혼합형,0,4,보통 위험,교보악사자산운용
K55240BJ4653,BNK은퇴디자인배당솔루션증권자투자신탁 1(채권혼합)ClassC-e,1141.22,20170531,채권혼합,국내혼합형,0,4,보통 위험,비엔케이자산운용
KR5236AH2906,한국밸류10년투자증권투자신탁 1(채권혼합)(C-P),1254.05,20060418,채권혼합,국내혼합형,658,5,낮은 위험,한국투자밸류자산운용
K55226DN0362,HDC날아라공모주알파증권투자신탁(채권혼합)종류C-I,1017.31,20220107,채권혼합,국내혼합형,10,5,낮은 위험,에이치디씨자산운용
K55203E59296,대신하이일드공모주증권투자신탁[채권혼합]종류C-Re,1070.99,20230925,하이일드혼합,국내혼합형,18,4,보통 위험,대신자산운용
K55104BW3539,브이아이퇴직연금중소형주플러스40증권자투자신탁1[채권혼합]C-Pe,1369.20,20180614,채권혼합,국내혼합형,11,4,보통 위험,브이아이자산운용
KR5107596292,우리퇴직연금5060증권자투자신탁 1(채권혼합),1002.36,20060828,채권알파,국내혼합형,0,4,보통 위험,우리자산운용
KR5232AY1935,NH-Amundi모아모아15증권투자신탁[채권혼합]ClassC-P1(연금저축),1108.58,20150107,채권알파,국내혼합형,42,5,낮은 위험,엔에이치아문디자산운용
K55244DN5633,웰컴공모주하이일드증권투자신탁제3호[채권혼합],1109.23,20211001,하이일드혼합,국내혼합형,421,4,보통 위험,웰컴자산운용
