fund_code,fund_name,hashtag,std_price,set_date,fund_type,fund_type_detail,set_amount,company_name,risk_grade,risk_grade_txt,drv_nav,bond,bond_foreign,stock,stock_foreign,investment,etc,return_1m,return_3m,return_6m,return_1y,return_3y,return_5y,return_idx,return_ytd,arima_price,arima_update,arima_percent,stock_ratio,bond_ratio
K55301AZ7380,미래에셋인도채권증권모투자신탁(채권),#해외채권형#모펀드#인도,1051.85,2015-04-27,아시아퍼시픽채권,해외채권형,405,미래에셋자산운용,4,보통 위험,426.24,0,93.76,0,0.00,0,6.24,2.75,4.48,9,13.11,24.69,26.47,67.11,9.78,1059.9184210526305,2024-06-20,0.65,0,100
K55301AZ7398,미래에셋인도채권증권자투자신탁 1(채권),#해외채권형#인도,1053.65,2015-04-27,아시아퍼시픽채권,해외채권형,406,미래에셋자산운용,4,보통 위험,427.67,0,94.89,0,0.00,0,5.11,2.74,4.47,8.98,13.08,24.62,26.39,67.02,9.76,1061.8026315789507,2024-06-20,0.65,0,100
K55301AZ7430,미래에셋인도채권증권자투자신탁 1(채권)종류A,#해외채권형#인도,1082.25,2015-04-27,아시아퍼시픽채권,해외채권형,15,미래에셋자산운용,4,보통 위험,427.12,0,94.89,0,0.00,0,5.11,2.64,4.15,8.31,11.69,20.04,18.71,48.88,9.14,1090.694736842107,2024-06-20,0.66,0,100
K55301AZ7448,미래에셋인도채권증권자투자신탁 1(채권)종류A-e,#해외채권형#인도,1055.47,2015-05-04,아시아퍼시픽채권,해외채권형,30,미래에셋자산운용,4,보통 위험,427.12,0,94.89,0,0.00,0,5.11,2.66,4.22,8.47,12.02,21.11,20.49,52.99,9.29,1064.3736842105266,2024-06-20,0.73,0,100
K55301AZ7455,미래에셋인도채권증권자투자신탁 1(채권)종류C,#해외채권형#인도,1089.11,2015-04-27,아시아퍼시픽채권,해외채권형,12,미래에셋자산운용,4,보통 위험,427.12,0,94.89,0,0.00,0,5.11,2.6,4.04,8.1,11.25,18.63,16.37,43.59,8.95,1099.300000000002,2024-06-20,0.82,0,100
K55301AZ7463,미래에셋인도채권증권자투자신탁 1(채권)종류C-e,#해외채권형#인도,1067.74,2015-05-07,아시아퍼시픽채권,해외채권형,18,미래에셋자산운용,4,보통 위험,427.12,0,94.89,0,0.00,0,5.11,2.64,4.17,8.36,11.8,20.4,19.3,49.87,9.19,1077.588421052629,2024-06-20,0.81,0,100
K55301AZ7489,미래에셋인도채권증권자투자신탁 1(채권)종류F,#해외채권형#인도,1091.88,2015-04-27,아시아퍼시픽채권,해외채권형,106,미래에셋자산운용,4,보통 위험,427.12,0,94.89,0,0.00,0,5.11,2.68,4.3,8.63,12.35,22.2,22.31,56.03,9.44,1101.2442105263128,2024-06-20,0.74,0,100
K55301AZ7497,미래에셋인도채권증권자투자신탁 1(채권)종류S,#해외채권형#S클래스#인도,1073.45,2015-05-04,아시아퍼시픽채권,해외채권형,2,미래에셋자산운용,4,보통 위험,427.12,0,94.89,0,0.00,0,5.11,2.67,4.26,8.55,12.18,21.66,21.4,55.09,9.36,1082.4315789473665,2024-06-20,0.72,0,100
K55301B16146,미래에셋차이나심천100인덱스증권자투자신탁 1(주식-파생형),#해외주식형#중국,1138.27,2016-07-01,중국주식,해외주식형,183,미래에셋자산운용,2,높은 위험,208.32,0,0,0,84.56,6.01,9.43,-1.41,1.37,7.29,-8.75,-29.44,26.71,27.7,5.37,1158.232105263159,2024-06-20,1.42,100,0
K55301B25311,미래에셋연금인디아인프라증권자투자신탁 1(주식),#해외주식형#인프라펀드#인도,1122.8,2015-05-14,인도주식,해외주식형,847,미래에셋자산운용,2,높은 위험,951.55,0,0,0,92.20,0,7.8,8.42,24.1,36.36,66.14,121.35,163.25,227.97,35.98,1096.959999999998,2024-06-20,-2.47,100,0
K55301B35690,미래에셋가치주포커스40증권자투자신탁 1(채권혼합),#국내혼합형#가치주,1264.73,2015-06-01,채권혼합,국내혼합형,29,미래에셋자산운용,4,보통 위험,36.34,48.74,0,36.29,0.00,0,14.97,3.09,4.95,8.26,7.16,7.46,43.64,44.25,6.3,1281.475473865041,2024-06-20,0.96,42.68,57.32
K55301B35716,미래에셋가치주포커스40증권자투자신탁 1(채권혼합)종류A,#국내혼합형#가치주,1324.1,2015-06-01,채권혼합,국내혼합형,3,미래에셋자산운용,4,보통 위험,36.33,48.74,0,36.29,0.00,0,14.97,3.01,4.7,7.75,6.15,4.46,37.01,32.41,5.84,1348.3842851355448,2024-06-20,1.47,42.68,57.32
K55301B35724,미래에셋가치주포커스40증권자투자신탁 1(채권혼합)종류A-e,#국내혼합형#가치주,1265.76,2015-06-01,채권혼합,국내혼합형,4,미래에셋자산운용,4,보통 위험,36.33,48.74,0,36.29,0.00,0,14.97,3.03,4.76,7.88,6.39,5.18,38.59,35.19,5.95,1284.8061831680163,2024-06-20,1.14,42.68,57.32
K55301B35781,미래에셋가치주포커스40증권자투자신탁 1(채권혼합)종류C-e,#국내혼합형#가치주,1282.11,2015-06-01,채권혼합,국내혼합형,8,미래에셋자산운용,4,보통 위험,36.33,48.74,0,36.29,0.00,0,14.97,3,4.69,7.74,6.11,4.37,36.81,32.05,5.82,1304.2541454137502,2024-06-20,1.36,42.68,57.32
K55301B38538,미래에셋연금글로벌헬스케어증권자투자신탁 1(주식)종류C-P2,#해외주식형#퇴직연금#헬스케어#글로벌,1057.06,2015-08-26,헬스케어섹터,해외주식형,22,미래에셋자산운용,3,다소 높은 위험,208.76,0,0,0,49.25,0,50.75,-0.71,1.79,12.97,13.86,3.78,52.91,64.32,11.14,1083.4557894736856,2024-06-20,2.61,100,0
K55301B40104,미래에셋가치주포커스40증권자투자신탁 1(채권혼합)종류C-Pe,#국내혼합형#연금저축#가치주,1339.08,2015-06-22,채권혼합,국내혼합형,6,미래에셋자산운용,4,보통 위험,36.33,48.74,0,36.29,0.00,0,14.97,3.01,4.72,7.79,6.22,4.68,37.49,40.15,5.87,1358.3512171927644,2024-06-20,1.08,42.68,57.32
K55301B43348,미래에셋연금브라질업종대표증권자투자신탁 1(주식),#해외주식형#브라질,990.21,2016-10-05,브라질주식,해외주식형,111,미래에셋자산운용,1,매우 높은 위험,110.28,0,0,0,95.36,0,4.64,-10.24,-10.69,-10.72,-2.25,4.65,7.27,73.6,-13.67,949.9606942663368,2024-06-20,-3.95,100,0
K55301B43355,미래에셋연금브라질업종대표증권자투자신탁 1(주식)종류C-P,#해외주식형#연금저축#브라질,961.62,2016-10-05,브라질주식,해외주식형,11,미래에셋자산운용,1,매우 높은 위험,109.98,0,0,0,95.36,0,4.64,-10.4,-11.1,-11.49,-3.9,-0.55,-1.57,52.44,-14.37,920.0808702813943,2024-06-20,-4.2,100,0
K55301B43363,미래에셋연금브라질업종대표증권자투자신탁 1(주식)종류C-Pe,#해외주식형#연금저축#브라질,969.75,2016-10-05,브라질주식,해외주식형,31,미래에셋자산운용,1,매우 높은 위험,109.98,0,0,0,95.36,0,4.64,-10.35,-10.98,-11.27,-3.43,0.91,0.88,58.2,-14.17,928.5708273722186,2024-06-20,-4.13,100,0
K55301B43371,미래에셋연금브라질업종대표증권자투자신탁 1(주식)종류C-P2,#해외주식형#퇴직연금#브라질,963.43,2017-03-16,브라질주식,해외주식형,6,미래에셋자산운용,1,매우 높은 위험,109.98,0,0,0,95.36,0,4.64,-10.39,-11.07,-11.44,-3.8,-0.22,-1,31.43,-14.32,921.9752232399703,2024-06-20,-4.18,100,0
K55301B47273,미래에셋연금한국헬스케어증권자투자신탁 1(주식),#국내주식형#연금저축#헬스케어,806.34,2015-07-07,액티브주식섹터,국내주식형,564,미래에셋자산운용,2,높은 위험,454.58,0,0,98.64,0.00,0,1.36,-0.7,-2.86,8.27,8.34,-17.18,36.99,25.96,-2.52,798.8999999999985,2024-06-20,-0.73,100,0
K55301B47281,미래에셋연금한국헬스케어증권자투자신탁 1(주식)종류C-P,#국내주식형#연금저축#헬스케어,769.82,2015-07-07,액티브주식섹터,국내주식형,61,미래에셋자산운용,2,높은 위험,453.6,0,0,98.64,0.00,0,1.36,-0.83,-3.26,7.47,6.7,-20.98,26.86,9.81,-3.22,761.1884210526331,2024-06-20,-0.93,100,0
K55301B47299,미래에셋연금한국헬스케어증권자투자신탁 1(주식)종류C-Pe,#국내주식형#연금저축#헬스케어,781.05,2015-07-09,액티브주식섹터,국내주식형,186,미래에셋자산운용,2,높은 위험,453.6,0,0,98.64,0.00,0,1.36,-0.79,-3.13,7.71,7.21,-19.81,29.93,14.64,-3,772.7794736842093,2024-06-20,-0.87,100,0
K55301B47307,미래에셋연금한국헬스케어증권자투자신탁 1(주식)종류C-P2,#국내주식형#퇴직연금#헬스케어,772.15,2015-07-20,액티브주식섹터,국내주식형,46,미래에셋자산운용,2,높은 위험,453.6,0,0,98.64,0.00,0,1.36,-0.82,-3.23,7.52,6.81,-20.74,27.5,4.03,-3.17,763.5847368421063,2024-06-20,-0.92,100,0
K55301B50848,미래에셋유럽블루칩인덱스증권자투자신탁 1(주식)종류C-Pe,#해외주식형#연금저축#유럽,1600.54,2015-07-22,유럽주식,해외주식형,4,미래에셋자산운용,2,높은 위험,23.06,0,0,0,49.26,13.64,37.1,-0.9,3.68,13.3,16.36,36.07,63.95,67.76,12.79,1653.7424169362873,2024-06-20,2.68,100,0
K55301B50905,미래에셋재팬인덱스증권자투자신탁 1(주식-파생형)종류C-Pe,#해외주식형#연금저축#일본,2513.74,2016-01-21,일본주식,해외주식형,4,미래에셋자산운용,2,높은 위험,27.09,0,0,0,25.27,8.48,66.25,-1.86,-0.7,17.56,16.85,39.61,93.16,155.66,15.31,2631.515263157893,2024-06-20,3.71,100,0
K55301B57496,미래에셋연금아시아퍼시픽소비성장증권자투자신탁 1(주식),#해외주식형#컨슈머(소비재)#아시아퍼시픽(ex_J),1049.66,2015-09-22,아시아퍼시픽주식(ex J),해외주식형,51,미래에셋자산운용,2,높은 위험,53.58,0,0,11.63,85.24,0.16,2.97,2.13,11.3,17.51,21.77,-0.72,54.54,122.6,16.13,1093.7908233837752,2024-06-20,3.69,100,0
K55301B57546,미래에셋연금아시아퍼시픽소비성장증권자투자신탁 1(주식)종류C-P,#해외주식형#연금저축#컨슈머(소비재)#아시아퍼시픽(ex_J),1002.2,2015-09-22,아시아퍼시픽주식(ex J),해외주식형,21,미래에셋자산운용,3,다소 높은 위험,53.41,0,0,11.63,85.24,0.16,2.97,2,10.85,16.56,19.79,-5.62,42.07,92.44,15.27,1043.343684210526,2024-06-20,3.6,100,0
K55301B57595,미래에셋연금아시아퍼시픽소비성장증권자투자신탁 1(주식)종류C-Pe,#해외주식형#연금저축#컨슈머(소비재)#아시아퍼시픽(ex_J),1015.55,2015-11-26,아시아퍼시픽주식(ex J),해외주식형,15,미래에셋자산운용,3,다소 높은 위험,53.41,0,0,11.63,85.24,0.16,2.97,2.04,10.98,16.83,20.35,-4.24,45.53,98.09,15.51,1057.0230727417081,2024-06-20,3.57,100,0
K55301B57603,미래에셋연금아시아퍼시픽소비성장증권자투자신탁 1(주식)종류C-P2,#해외주식형#퇴직연금#컨슈머(소비재)#아시아퍼시픽(ex_J),1005.25,2015-09-22,아시아퍼시픽주식(ex J),해외주식형,3,미래에셋자산운용,1,매우 높은 위험,53.41,0,0,11.63,85.24,0.16,2.97,2.01,10.88,16.62,19.92,-5.3,42.96,44.4,15.32,1045.9403415288293,2024-06-20,3.54,100,0
K55301B58205,미래에셋인도중소형포커스증권모투자신탁(주식),#해외주식형#모펀드,5140.33,2015-09-18,신흥아시아주식,해외주식형,1042,미래에셋자산운용,2,높은 위험,5357.22,0,0,0,97.35,0,2.65,8.23,18.6,24.17,56.52,99.34,216.36,441.69,22.76,5399.407598212741,2024-06-20,4.84,100,0
K55301B58213,미래에셋인도중소형포커스증권자투자신탁 1(주식),#해외주식형#인도,5357.68,2015-09-18,인도주식,해외주식형,1003,미래에셋자산운용,2,높은 위험,5373.49,0,0,0,95.68,0,4.32,8.2,18.53,24.09,56.34,99.02,215.55,439.5,22.69,5627.220930864734,2024-06-20,4.83,100,0
K55301B58551,미래에셋인도중소형포커스증권자투자신탁 1(주식)종류A,#해외주식형#인도,4615.41,2015-09-23,인도주식,해외주식형,98,미래에셋자산운용,2,높은 위험,5373.28,0,0,0,95.68,0,4.32,8.08,18.06,23.07,53.81,89.32,190.35,361.54,21.76,4839.373299563047,2024-06-20,4.66,100,0
K55301B58569,미래에셋인도중소형포커스증권자투자신탁 1(주식)종류A-e,#해외주식형#인도,4758.69,2015-09-23,인도주식,해외주식형,131,미래에셋자산운용,2,높은 위험,5373.28,0,0,0,95.68,0,4.32,8.1,18.16,23.28,54.34,91.34,195.51,375.87,21.95,4991.3643281174745,2024-06-20,4.7,100,0
K55301B58577,미래에셋인도중소형포커스증권자투자신탁 1(주식)종류C1,#해외주식형#인도,4388.74,2015-09-23,인도주식,해외주식형,20,미래에셋자산운용,2,높은 위험,5373.28,0,0,0,95.68,0,4.32,8.03,17.9,22.72,52.94,86.09,182.11,338.87,21.44,4599.503488754285,2024-06-20,4.61,100,0
K55301B58585,미래에셋인도중소형포커스증권자투자신탁 1(주식)종류C2,#해외주식형#인도,4036.51,2015-09-23,인도주식,해외주식형,1,미래에셋자산운용,2,높은 위험,5373.28,0,0,0,95.68,0,4.32,8.05,17.96,22.85,53.26,87.24,185.03,346.11,21.55,4231.157563640273,2024-06-20,4.63,100,0
K55301B58593,미래에셋인도중소형포커스증권자투자신탁 1(주식)종류C3,#해외주식형#인도,2944.65,2015-09-23,인도주식,해외주식형,1,미래에셋자산운용,2,높은 위험,5373.28,0,0,0,95.68,0,4.32,8.07,18.03,22.99,53.62,88.6,188.52,357.58,21.69,3086.9712688341565,2024-06-20,4.64,100,0
K55301B58601,미래에셋인도중소형포커스증권자투자신탁 1(주식)종류C4,#해외주식형#인도,3275.17,2015-09-23,인도주식,해외주식형,44,미래에셋자산운용,2,높은 위험,5373.28,0,0,0,95.68,0,4.32,8.08,18.06,23.05,53.77,89.17,189.95,363.67,21.74,3433.8379705018724,2024-06-20,4.65,100,0
K55301B58619,미래에셋인도중소형포커스증권자투자신탁 1(주식)종류C-e,#해외주식형#인도,4707.42,2015-09-23,인도주식,해외주식형,87,미래에셋자산운용,2,높은 위험,5373.28,0,0,0,95.68,0,4.32,8.09,18.12,23.2,54.12,90.53,193.46,370.74,21.88,4936.900474897617,2024-06-20,4.68,100,0
K55301B58635,미래에셋인도중소형포커스증권자투자신탁 1(주식)종류C-p,#해외주식형#연금저축#인도,4616.18,2015-09-23,인도주식,해외주식형,71,미래에셋자산운용,2,높은 위험,5373.28,0,0,0,95.68,0,4.32,8.08,18.06,23.07,53.81,89.33,190.37,361.62,21.76,4840.17959419271,2024-06-20,4.66,100,0
K55301B58643,미래에셋인도중소형포커스증권자투자신탁 1(주식)종류C-Pe,#해외주식형#연금저축#인도,4760.73,2015-09-23,인도주식,해외주식형,171,미래에셋자산운용,2,높은 위험,5373.28,0,0,0,95.68,0,4.32,8.1,18.16,23.29,54.34,91.33,195.5,376.07,21.95,4993.492769893159,2024-06-20,4.7,100,0
K55301B58650,미래에셋인도중소형포커스증권자투자신탁 1(주식)종류C-P2,#해외주식형#퇴직연금#인도,4630.29,2015-09-18,인도주식,해외주식형,57,미래에셋자산운용,2,높은 위험,5373.28,0,0,0,95.68,0,4.32,8.08,18.09,23.12,53.93,89.78,191.51,363.03,21.8,4855.347667047276,2024-06-20,4.67,100,0
K55301B58676,미래에셋인도중소형포커스증권자투자신탁 1(주식)종류F,#해외주식형#인도,4044.85,2016-10-24,인도주식,해외주식형,59,미래에셋자산운용,2,높은 위험,5373.28,0,0,0,95.68,0,4.32,8.13,18.26,23.5,54.87,93.37,200.78,304.48,22.15,4244.329850343388,2024-06-20,4.74,100,0
K55301B58684,미래에셋인도중소형포커스증권자투자신탁 1(주식)종류S,#해외주식형#S클래스#인도,4763.74,2015-09-23,인도주식,해외주식형,59,미래에셋자산운용,2,높은 위험,5373.28,0,0,0,95.68,0,4.32,8.1,18.16,23.29,54.36,91.39,195.66,376.37,21.96,4996.708369701661,2024-06-20,4.7,100,0
K55301B59591,미래에셋다이와일본밸류중소형증권모투자신탁(주식),#해외주식형#모펀드,1766.61,2015-08-17,아시아퍼시픽주식,해외주식형,60,미래에셋자산운용,2,높은 위험,106.3,0,0,0,95.88,0,4.12,-0.01,-1.42,7.98,18.57,27.23,56.36,95.1,6.18,1809.0897180395798,2024-06-20,1.55,100,0
K55301B69897,미래에셋TIGER200헬스케어증권상장지수투자신탁(주식),#국내주식형#ETF(국내주식)#헬스케어#의료,16872.2,2015-09-22,인덱스주식섹터,국내주식형,406,미래에셋자산운용,1,매우 높은 위험,364.44,0,0,99.95,0.00,0,0.05,-8.5,-10.35,-2.63,1.03,-33.72,-8.78,-8.46,-12.07,16370.347984150356,2024-06-20,-3.37,100,0
K55301B69905,미래에셋TIGER200산업재증권상장지수투자신탁(주식),#국내주식형#ETF(국내주식)#산업재,6832.44,2015-09-22,인덱스주식섹터,국내주식형,55,미래에셋자산운용,1,매우 높은 위험,47.83,0,0,95.47,0.00,0,4.53,3.05,5.44,6.42,5.08,-7.12,42.75,-2.7,3.42,6922.1624168222515,2024-06-20,0.53,100,0
K55301B69913,미래에셋TIGER200생활소비재증권상장지수투자신탁(주식),#국내주식형#ETF(국내주식)#컨슈머(소비재)#필수소비재,9136.32,2015-09-22,인덱스주식섹터,국내주식형,151,미래에셋자산운용,2,높은 위험,93.19,0,0,99,0.00,0,1,6.65,16.47,18.05,18.94,-23.77,-10.09,-28.06,15.79,9274.776315789468,2024-06-20,2.93,100,0
K55301B73766,미래에셋TIGER화장품증권상장지수투자신탁(주식),#국내주식형#ETF(국내주식)#경기소비재,3554.2,2015-10-06,인덱스주식섹터,국내주식형,2667,미래에셋자산운용,1,매우 높은 위험,1449.05,0,0,99.9,0.00,0,0.1,14.76,59.12,48.53,61.34,-14.73,4.52,-43.41,45.31,3748.126315789475,2024-06-20,7.7,100,0
K55301B83013,미래에셋이머징달러회사채증권모투자신탁(채권),#해외채권형#모펀드,1272.6,2015-12-11,신흥국채권,해외채권형,40,미래에셋자산운용,4,보통 위험,50.32,0,89.43,0,0.00,0,10.57,2.64,5,8.8,15.11,21.24,33.39,64.6,8.75,1298.4169852896948,2024-06-20,1.81,0,100
K55301B83062,미래에셋이머징달러회사채증권자투자신탁 1(H)(채권),#해외채권형#글로벌이머징,1026,2015-12-11,신흥국채권,해외채권형,36,미래에셋자산운용,5,낮은 위험,36.75,0,90.71,0,0.00,0,9.29,0.53,0.86,1.14,3.63,-4.58,8.07,29.97,0.46,1029.9359392254323,2024-06-20,0.23,0,100
K55301B83120,미래에셋이머징달러회사채증권자투자신탁 1(H)(채권)종류F,#해외채권형#글로벌이머징,1023,2015-12-15,신흥국채권,해외채권형,28,미래에셋자산운용,5,낮은 위험,36.75,0,90.71,0,0.00,0,9.29,0.49,0.72,0.86,3.06,-6.17,5.09,23.94,0.2,1026.2351919406178,2024-06-20,0.17,0,100
K55301B83138,미래에셋이머징달러회사채증권자투자신탁 1(H)(채권)종류S,#해외채권형#S클래스#글로벌이머징,1011.96,2016-06-28,신흥국채권,해외채권형,0,미래에셋자산운용,5,낮은 위험,36.75,0,90.71,0,0.00,0,9.29,0.48,0.68,0.79,2.91,-6.58,4.32,14.68,0.13,1014.9615568321043,2024-06-20,0.15,0,100
K55301B83153,미래에셋이머징달러회사채증권자투자신탁 1(H)(채권)종류C-Pe,#해외채권형#연금저축#글로벌이머징,1021.94,2016-01-27,신흥국채권,해외채권형,2,미래에셋자산운용,5,낮은 위험,36.75,0,90.71,0,0.00,0,9.29,0.47,0.67,0.76,2.85,-6.72,4.05,22.2,0.11,1024.9142701957155,2024-06-20,0.14,0,100
K55301B83401,미래에셋이머징달러회사채증권자투자신탁 1(UH)(채권),#해외채권형#글로벌이머징,1249.34,2016-01-19,신흥국채권,해외채권형,12,미래에셋자산운용,4,보통 위험,15.06,0,88.31,0,0.00,0,11.69,2.59,4.84,8.57,14.96,21.24,33.46,59.97,8.52,1266.388421052634,2024-06-20,1.16,0,100
K55301B83419,미래에셋이머징달러회사채증권자투자신탁 1(UH)(채권)종류A,#해외채권형#글로벌이머징,1278.68,2016-01-19,신흥국채권,해외채권형,0,미래에셋자산운용,4,보통 위험,15.04,0,88.31,0,0.00,0,11.69,2.5,4.54,7.96,13.67,17.16,26.01,46.16,7.97,1294.2092346086179,2024-06-20,1.01,0,100
K55301B83427,미래에셋이머징달러회사채증권자투자신탁 1(UH)(채권)종류A-e,#해외채권형#글로벌이머징,1260.34,2016-01-19,신흥국채권,해외채권형,0,미래에셋자산운용,4,보통 위험,15.04,0,88.31,0,0.00,0,11.69,2.53,4.62,8.11,13.99,18.18,27.86,48.89,8.11,1275.1833206002864,2024-06-20,0.97,0,100
K55301B83443,미래에셋이머징달러회사채증권자투자신탁 1(UH)(채권)종류C-e,#해외채권형#글로벌이머징,1274.75,2016-01-19,신흥국채권,해외채권형,0,미래에셋자산운용,4,보통 위험,15.04,0,88.31,0,0.00,0,11.69,2.51,4.57,8.01,13.77,17.47,26.59,47.27,8.01,1290.3152864972224,2024-06-20,1.02,0,100
K55301B83476,미래에셋이머징달러회사채증권자투자신탁 1(UH)(채권)종류S,#해외채권형#S클래스#글로벌이머징,1325.65,2016-06-28,신흥국채권,해외채권형,0,미래에셋자산운용,4,보통 위험,15.04,0,88.31,0,0.00,0,11.69,2.56,4.73,8.34,14.36,18.96,29.1,44.2,8.31,1353.8348833702494,2024-06-20,1.92,0,100
K55301B83492,미래에셋이머징달러회사채증권자투자신탁 1(UH)(채권)종류C-Pe,#해외채권형#연금저축#글로벌이머징,1249.12,2016-01-27,신흥국채권,해외채권형,3,미래에셋자산운용,4,보통 위험,15.04,0,88.31,0,0.00,0,11.69,2.53,4.64,8.16,14.1,18.53,28.49,50.1,8.15,1263.8011059873943,2024-06-20,0.97,0,100
K55301B84987,미래에셋다이와넥스트아시아퍼시픽증권모투자신탁(주식),#해외주식형#모펀드,1701.11,2015-11-30,아시아퍼시픽주식,해외주식형,401,미래에셋자산운용,3,다소 높은 위험,682.33,0,0,8.17,87.45,0,4.38,3.14,7.91,17.91,18.03,-1.49,47.67,89.93,16.16,1773.6961882108765,2024-06-20,3.67,100,0
K55301B85414,미래에셋개인연금글로벌헬스케어증권전환형자투자신탁 1(주식),#해외주식형#엄브렐러#개인연금#헬스케어#글로벌,978.4,2016-01-05,헬스케어섹터,해외주식형,78,미래에셋자산운용,2,높은 위험,76.76,0,0,0,49.14,0,50.86,-0.72,1.77,12.89,13.72,3.43,51.76,61.42,11.06,1002.6705263157908,2024-06-20,2.59,100,0
K55301B85950,미래에셋다이와넥스트아시아퍼시픽증권자투자신탁 1(H-JPY)(주식),#해외주식형#아시아퍼시픽,1711.48,2015-11-30,아시아퍼시픽주식,해외주식형,441,미래에셋자산운용,3,다소 높은 위험,755.57,0,0,7.36,78.81,0,13.83,2.79,8.27,18.53,19.01,7.07,57.42,87.89,16.83,1785.0840619947808,2024-06-20,3.83,100,0
K55301B85968,미래에셋다이와넥스트아시아퍼시픽증권자투자신탁 1(UH)(주식),#해외주식형#아시아퍼시픽,1782.45,2015-11-30,아시아퍼시픽주식,해외주식형,1,미래에셋자산운용,3,다소 높은 위험,1.17,0,0,7.76,83.07,0,9.17,2.99,7.52,16.96,17.18,-1.04,45.62,85.61,15.31,1855.003245577342,2024-06-20,3.5,100,0
K55301B85976,미래에셋다이와넥스트아시아퍼시픽증권자투자신탁 1(H-JPY)(주식)종류A,#해외주식형#아시아퍼시픽,1626.8,2015-11-30,아시아퍼시픽주식,해외주식형,0,미래에셋자산운용,2,높은 위험,755.17,0,0,7.36,78.81,0,13.83,2.65,7.82,17.57,17.05,1.75,44.69,62.68,15.96,1693.9047404770183,2024-06-20,3.66,100,0
K55301B85984,미래에셋다이와넥스트아시아퍼시픽증권자투자신탁 1(H-JPY)(주식)종류A-e,#해외주식형#아시아퍼시픽,1677.83,2015-11-30,아시아퍼시픽주식,해외주식형,0,미래에셋자산운용,2,높은 위험,755.17,0,0,7.36,78.81,0,13.83,2.68,7.92,17.77,17.46,2.86,47.31,67.78,16.14,1747.6609864357604,2024-06-20,3.69,100,0
K55301B86024,미래에셋다이와넥스트아시아퍼시픽증권자투자신탁 1(H-JPY)(주식)종류C4,#해외주식형#아시아퍼시픽,1523.59,2015-11-30,아시아퍼시픽주식,해외주식형,1,미래에셋자산운용,1,매우 높은 위험,755.17,0,0,7.36,78.81,0,13.83,2.65,7.81,17.55,17.01,1.66,44.47,60.51,15.94,1586.3873359293564,2024-06-20,3.65,100,0
K55301B86032,미래에셋다이와넥스트아시아퍼시픽증권자투자신탁 1(H-JPY)(주식)종류C-e,#해외주식형#아시아퍼시픽,1658.6,2015-11-30,아시아퍼시픽주식,해외주식형,0,미래에셋자산운용,2,높은 위험,755.17,0,0,7.36,78.81,0,13.83,2.67,7.88,17.69,17.3,2.43,46.28,65.86,16.07,1727.3890286237747,2024-06-20,3.68,100,0
K55301B86057,미래에셋다이와넥스트아시아퍼시픽증권자투자신탁 1(H-JPY)(주식)종류F,#해외주식형#아시아퍼시픽,1696.67,2015-11-30,아시아퍼시픽주식,해외주식형,443,미래에셋자산운용,2,높은 위험,755.17,0,0,7.36,78.81,0,13.83,2.71,8.01,17.97,17.87,3.97,49.94,72.9,16.32,1767.9000548636511,2024-06-20,3.73,100,0
K55301B86073,미래에셋다이와넥스트아시아퍼시픽증권자투자신탁 1(H-JPY)(주식)종류S,#해외주식형#S클래스#아시아퍼시픽,1709.98,2015-12-10,아시아퍼시픽주식,해외주식형,0,미래에셋자산운용,2,높은 위험,755.17,0,0,7.36,78.81,0,13.83,2.68,7.92,17.79,17.49,2.92,47.42,71,16.15,1781.2019508626788,2024-06-20,3.7,100,0
K55301B86180,미래에셋다이와넥스트아시아퍼시픽증권자투자신탁 1(UH)(주식)종류C-e,#해외주식형#아시아퍼시픽,1419.51,2015-11-30,아시아퍼시픽주식,해외주식형,0,미래에셋자산운용,2,높은 위험,1.17,0,0,7.76,83.07,0,9.17,2.88,7.17,16.22,16.23,-2.47,43.49,46.55,14.63,1475.310900198347,2024-06-20,3.37,100,0
K55301B87212,미래에셋개인연금가치주포커스40증권전환형자투자신탁 1(채권혼합),#국내혼합형#엄브렐러#개인연금,1065.44,2016-01-29,채권혼합,국내혼합형,11,미래에셋자산운용,4,보통 위험,11.54,48.12,0,36.45,0.00,0,15.43,3.03,4.74,7.76,5.91,3.48,36.32,33.11,5.82,1084.4668926935447,2024-06-20,1.42,43.1,56.9
K55301B91958,미래에셋다이와연금넥스트AP증권자투자신탁(주식),#해외주식형#연금저축#아시아퍼시픽,996.97,2015-12-11,아시아퍼시픽주식,해외주식형,2,미래에셋자산운용,3,다소 높은 위험,2.26,0,0,7.81,83.63,0,8.56,3.01,7.57,17.08,17.27,-0.99,45.88,75.38,15.41,1037.785089072228,2024-06-20,3.52,100,0
K55301B95215,미래에셋아시아그레이트컨슈머증권자투자신탁 1(주식-재간접형)종류C-Pe,#해외주식형#연금저축#컨슈머(소비재)#아시아퍼시픽(ex_J),1610.08,2016-01-25,소비재섹터,해외주식형,63,미래에셋자산운용,2,높은 위험,1340,0,0,0,0.00,96.12,3.88,2.87,10.03,15.71,14.09,-23.61,11.93,61.01,14.51,1673.6861922201542,2024-06-20,3.3,,
K55301BB3741,미래에셋코친디아포커스7증권자투자신탁2(주식)종류S,#해외주식형#S클래스#가치주#친디아,1496.08,2016-03-24,국내외주식,해외주식형,0,미래에셋자산운용,3,다소 높은 위험,10.65,0,0,24.13,53.49,0,22.38,2.72,12.66,18.9,17.33,-3.77,17.06,49.79,16.98,1560.3157894736812,2024-06-20,3.9,100,0
